candidate_id,job_id,total_experience_years,education_level,skills_list,certification_count,project_count,job_fit_label
C29972,J004,4.9,B.Sc,"Go,Kotlin,Django,CSS,GCP,AWS",0.0,3,0
C29973,J002,5.8,Diploma,"Django,C++,Flask",5.0,3,0
C29974,J003,0.0,Diploma,"C++,Python,JavaScript,Swift,Flask,Kubernetes",3.0,3,0
C29975,J002,0.0,B.Tech,"Docker,Node.js,AWS",4.0,3,0
C29976,J002,6.4,Diploma,"JavaScript,Python,React,Angular,SQL",0.0,2,1
C29977,J001,0.3,High School,"Flask,GCP,Kotlin,Python,Swift,Docker,JavaScript",4.0,6,0
C29978,J001,0.8,B.Tech,"React,GCP,Python,Docker,Node.js,AWS",0.0,5,1
C29979,J001,2.4,M.Sc,"Docker,Azure,CSS,JavaScript,Kotlin,GCP",5.0,1,0
C29980,J004,0.0,M.Sc,"Swift,Java,HTML,CSS,GCP,Docker",3.0,6,1
C29981,J002,2.2,High School,"HTML,Java,Go,React",5.0,4,1
C29982,J001,1.1,High School,"Swift,Docker,C++,Kotlin,Node.js",4.0,1,0
C29983,J002,2.5,B.Sc,"Django,SQL,Angular,Python,CSS,Kotlin",1.0,6,1
C29984,J003,3.6,High School,"Swift,Django,AWS",2.0,3,0
C29985,J003,2.3,PhD,"Python,Django,CSS,Kotlin,React,Angular",1.0,5,0
C29986,J001,2.2,B.Sc,"CSS,Angular,Swift,Java,Flask",0.0,5,0
C29987,J001,3.5,B.Tech,"GCP,SQL,Swift,C++,Docker,Java,Python",0.0,1,0
C29988,J002,5.1,M.Tech,"Angular,CSS,HTML,AWS",1.0,3,0
C29989,J003,6.2,M.Sc,"Flask,JavaScript,CSS",3.0,3,1
C29990,J004,2.6,B.Sc,"GCP,Node.js,Django,SQL,Java",1.0,3,1
C29991,J001,6.6,M.Tech,"React,GCP,Go,JavaScript",1.0,5,1
C29992,J004,4.8,Diploma,"C++,Go,AWS",3.0,2,1
C29993,J001,0.5,B.Sc,"Go,Angular,Python,Flask",1.0,6,0
C29994,J003,0.5,B.Sc,"Azure,SQL,GCP,Angular,Flask,Django,C++",1.0,5,0
C29995,J001,1.8,B.Tech,"Azure,HTML,Python",4.0,4,1
C29996,J002,5.9,B.Tech,"Node.js,Python,Docker,SQL",2.0,3,0
C29997,J003,2.0,Diploma,"Angular,Go,Node.js,React,Swift,GCP,Java",0.0,5,1
C29998,J002,0.0,M.Sc,"SQL,Flask,Django",4.0,2,0
C29999,J002,2.5,PhD,"AWS,JavaScript,Swift,Kotlin,Docker,Java",2.0,2,0
C30000,J001,0.0,High School,"C++,Java,Django,AWS,CSS,Docker,Flask",0.0,2,1
C30001,J002,0.9,B.Sc,"Django,AWS,Swift,CSS,Flask",4.0,1,0
C30002,J003,1.8,M.Tech,"Azure,JavaScript,Java,Django,Node.js,React",4.0,5,1
C30003,J002,3.3,High School,"Node.js,Python,JavaScript,AWS,Go,Java,C++",3.0,1,1
C30004,J004,5.0,B.Tech,"Node.js,JavaScript,AWS,GCP,Azure,Java",5.0,2,0
C30005,J003,4.4,B.Sc,"AWS,HTML,Node.js,React",3.0,3,0
C30006,J003,0.6,High School,"Java,Angular,CSS",1.0,1,1
C30007,J002,2.3,PhD,"SQL,Flask,GCP",3.0,4,1
C30008,J004,3.2,B.Sc,"Go,Java,Azure,C++,Python,Flask,Angular",4.0,4,0
C30009,J001,2.5,M.Tech,"Node.js,Swift,Angular,Django",3.0,2,1
C30010,J004,2.5,B.Tech,"Docker,Python,Swift",4.0,5,0
C30011,J003,0.0,Diploma,"Java,Angular,Python",3.0,4,1
C30012,J004,0.7,Diploma,"Kubernetes,Python,React,HTML,Django,Docker,Flask",1.0,6,1
C30013,J003,2.2,PhD,"Angular,HTML,React,Go,JavaScript",3.0,2,0
C30014,J001,0.0,B.Sc,"Kotlin,HTML,Angular,Kubernetes,Docker,Java",4.0,2,1
C30015,J001,4.3,M.Tech,"Kubernetes,SQL,Flask",1.0,3,0
C30016,J002,0.3,B.Sc,"Java,Kotlin,Angular",2.0,5,1
C30017,J004,4.4,M.Sc,"C++,Swift,HTML",0.0,1,1
C30018,J004,4.2,M.Sc,"C++,Go,Azure,HTML",0.0,2,0
C30019,J004,1.9,B.Tech,"Docker,Flask,CSS,Azure,Kubernetes,Angular",5.0,2,1
C30020,J003,5.0,B.Sc,"React,JavaScript,Kubernetes",4.0,2,1
C30021,J004,4.5,M.Tech,"Kotlin,SQL,JavaScript,GCP,Kubernetes",5.0,1,0
C30022,J001,2.4,B.Sc,"Go,Python,Kubernetes",4.0,1,0
C30023,J002,2.2,PhD,"Go,C++,React,Docker,Flask",1.0,1,1
C30024,J001,5.2,Diploma,"Swift,Flask,Django,HTML,Angular,Java",2.0,2,0
C30025,J001,3.5,PhD,"HTML,Docker,Flask,React,Angular",0.0,4,0
C30026,J003,5.1,B.Tech,"Node.js,JavaScript,Django,Docker,Swift",2.0,1,1
C30027,J004,0.0,B.Tech,"SQL,Node.js,Java",0.0,6,0
C30028,J002,3.2,B.Sc,"Java,Django,Flask,CSS,Docker,Python,React",3.0,4,0
C30029,J001,0.0,M.Tech,"JavaScript,Azure,Angular,C++",0.0,4,1
C30030,J003,2.9,B.Tech,"AWS,Django,JavaScript,Azure,Kubernetes,Java,React",1.0,4,0
C30031,J003,4.4,High School,"Django,React,Swift,Java,CSS,AWS",4.0,4,0
C30032,J002,6.5,M.Tech,"Kubernetes,JavaScript,Node.js,Python,CSS",1.0,4,1
C30033,J003,1.1,M.Sc,"Go,Kotlin,SQL,C++,GCP,JavaScript",3.0,3,1
C30034,J003,1.9,M.Tech,"Python,Swift,HTML",0.0,5,0
C30035,J001,2.8,M.Tech,"Angular,Node.js,Kotlin,HTML",1.0,1,0
C30036,J002,1.1,M.Tech,"CSS,Docker,JavaScript,Python,AWS,Go,Swift",1.0,4,1
C30037,J004,5.0,PhD,"Flask,Django,Swift,Java,React,Docker,Node.js",5.0,1,1
C30038,J004,2.9,Diploma,"AWS,GCP,Node.js,Python,Flask",0.0,2,1
C30039,J001,3.2,PhD,"Java,Flask,CSS",3.0,3,0
C30040,J001,4.2,PhD,"AWS,Node.js,Python",5.0,5,1
C30041,J004,2.9,M.Tech,"SQL,Azure,Node.js,Kotlin,HTML",3.0,6,1
C30042,J001,1.4,High School,"GCP,Java,Go",1.0,5,1
C30043,J002,2.9,PhD,"Angular,Node.js,Django,Azure,Go,Kotlin",0.0,4,1
C30044,J001,1.3,M.Tech,"Swift,GCP,AWS",3.0,5,1
C30045,J003,3.2,B.Tech,"React,Swift,AWS,HTML,Azure,Docker",4.0,4,1
C30046,J002,5.0,M.Tech,"Node.js,Kotlin,Angular,HTML,CSS,C++,Python",1.0,3,1
C30047,J002,0.7,M.Sc,"Node.js,C++,Kubernetes,Go,Swift,Django,CSS",3.0,6,0
C30048,J003,0.0,B.Sc,"Swift,Python,Docker,Django,Java",4.0,3,0
C30049,J001,3.1,Diploma,"Flask,Java,SQL,Python,Angular",2.0,1,0
C30050,J002,1.5,High School,"Swift,Kotlin,SQL,CSS,Flask",1.0,6,1
C30051,J003,3.1,Diploma,"Angular,GCP,Docker,Node.js,SQL,JavaScript,React",3.0,3,1
C30052,J002,3.6,M.Tech,"React,Flask,Angular,CSS,Kotlin",4.0,1,0
C30053,J002,0.0,M.Sc,"Java,Kubernetes,Azure",5.0,5,1
C30054,J002,4.4,PhD,"C++,Flask,React,HTML,CSS,JavaScript",0.0,4,1
C30055,J001,0.7,M.Sc,"Angular,AWS,Java,CSS",1.0,3,0
C30056,J002,3.0,High School,"Docker,Python,C++,Swift,SQL,HTML,CSS",2.0,5,0
C30057,J004,1.7,PhD,"Go,Azure,C++,SQL,Python,AWS,CSS",0.0,3,1
C30058,J001,1.9,PhD,"Python,C++,Node.js,Go,Kotlin,AWS,HTML",3.0,1,0
C30059,J003,6.4,M.Tech,"Azure,JavaScript,Node.js,AWS",2.0,4,0
C30060,J001,3.6,High School,"AWS,Go,Docker",1.0,1,1
C30061,J003,4.8,Diploma,"HTML,Swift,Go,Django,Node.js,Angular,Python",5.0,2,0
C30062,J001,3.3,PhD,"Flask,Kotlin,Python,Docker",5.0,3,1
C30063,J002,4.2,B.Tech,"JavaScript,Kotlin,Flask,Azure,HTML,Kubernetes",3.0,5,0
C30064,J001,3.8,High School,"Python,SQL,Java,Docker,Swift,JavaScript",0.0,3,1
C30065,J004,3.5,M.Sc,"Kubernetes,C++,Node.js",4.0,4,1
C30066,J001,5.2,B.Sc,"Java,Node.js,Swift,Flask",0.0,4,1
C30067,J002,3.3,Diploma,"Go,Python,Node.js,React",5.0,3,1
C30068,J004,7.6,B.Sc,"Java,GCP,SQL,Django,Flask,AWS",3.0,2,1
C30069,J002,4.9,B.Tech,"Docker,Flask,SQL,HTML,GCP",5.0,5,0
C30070,J004,0.7,M.Sc,"JavaScript,GCP,Swift,Flask,Node.js,Docker,React",4.0,2,1
C30071,J002,2.6,M.Tech,"AWS,Flask,Django",1.0,5,1
C30072,J001,3.8,B.Sc,"CSS,Angular,Django,Azure,Node.js,GCP,Python",0.0,2,0
C30073,J001,3.1,PhD,"React,Go,Azure,Kotlin,CSS,Kubernetes,HTML",1.0,2,0
C30074,J001,4.4,PhD,"Python,Swift,SQL,Flask",5.0,2,1
C30075,J004,4.6,B.Tech,"Kotlin,Java,CSS,JavaScript,SQL,Flask",5.0,1,1
C30076,J001,0.3,Diploma,"SQL,HTML,Kubernetes",4.0,2,0
C30077,J002,5.6,B.Tech,"Azure,CSS,C++,HTML,Swift",3.0,2,1
C30078,J001,2.0,M.Tech,"Go,React,AWS,Kotlin,Docker",4.0,5,0
C30079,J003,1.8,Diploma,"Azure,Swift,Flask,CSS,GCP,SQL,Docker",4.0,6,1
C30080,J004,1.8,B.Sc,"CSS,Flask,Python,Angular,HTML,C++",0.0,2,1
C30081,J004,4.6,PhD,"C++,Java,AWS,Kotlin,Angular,Kubernetes",3.0,1,1
C30082,J003,2.5,B.Tech,"Swift,CSS,Go,C++,HTML",2.0,4,1
C30083,J001,1.7,Diploma,"Django,C++,Go",4.0,1,0
C30084,J001,2.2,B.Tech,"HTML,Kubernetes,Kotlin,SQL,Go,C++",2.0,4,0
C30085,J003,0.0,M.Sc,"Docker,Kotlin,Azure",4.0,4,0
C30086,J004,1.3,B.Sc,"Node.js,Python,Docker",0.0,4,1
C30087,J003,0.5,M.Tech,"Angular,Node.js,React,Django,Flask,Azure,Kotlin",2.0,6,0
C30088,J004,2.5,Diploma,"Swift,Docker,SQL",2.0,6,1
C30089,J002,4.3,PhD,"Java,Python,C++,Node.js,Azure",4.0,4,0
C30090,J003,4.1,B.Sc,"Kotlin,SQL,Go,Azure,Kubernetes,CSS,GCP",5.0,1,0
C30091,J004,5.5,Diploma,"Azure,Python,Django,Docker,Kubernetes",0.0,4,1
C30092,J003,5.1,B.Tech,"CSS,Azure,GCP,Docker",3.0,1,1
C30093,J002,1.9,B.Tech,"AWS,Angular,React",3.0,2,0
C30094,J001,3.0,B.Sc,"C++,JavaScript,SQL",0.0,2,1
C30095,J001,2.9,B.Tech,"Swift,Kotlin,Azure,Flask",1.0,5,1
C30096,J003,0.0,High School,"Angular,HTML,Azure,Java,CSS",2.0,6,0
C30097,J002,0.6,Diploma,"Angular,JavaScript,C++,Go,Kotlin",0.0,5,0
C30098,J002,2.7,M.Tech,"Django,HTML,Node.js,CSS,Python,Angular",4.0,2,1
C30099,J002,2.7,High School,"CSS,SQL,Python,Swift,Flask",2.0,4,0
C30100,J001,4.0,B.Sc,"C++,Node.js,Java,React,Azure",1.0,3,0
C30101,J002,3.9,M.Sc,"Flask,Swift,C++,AWS,Django,GCP,JavaScript",2.0,5,0
C30102,J001,0.0,M.Tech,"Flask,SQL,Swift,HTML,Python,JavaScript,Django",5.0,6,1
C30103,J003,4.0,B.Sc,"Java,C++,Azure,Swift,Kotlin,Flask,React",1.0,2,1
C30104,J004,3.4,High School,"React,C++,Kotlin,Java,Docker,Azure,HTML",3.0,5,1
C30105,J004,4.2,M.Sc,"Go,Docker,Django",0.0,5,0
C30106,J004,5.1,B.Sc,"Azure,SQL,GCP,C++,React,Flask,Java",0.0,3,0
C30107,J003,2.7,Diploma,"Java,Swift,Django,Kubernetes,C++",0.0,6,0
C30108,J003,5.5,PhD,"Angular,Django,Kotlin,Python,Kubernetes,Java,AWS",3.0,5,1
C30109,J001,1.2,PhD,"Flask,Azure,Python,GCP,Go",0.0,4,0
C30110,J004,1.1,PhD,"AWS,Docker,JavaScript,GCP,Angular",4.0,6,1
C30111,J004,3.9,M.Tech,"Python,React,Flask,HTML,Kotlin,GCP",5.0,6,0
C30112,J001,2.3,M.Sc,"Python,Node.js,Java,CSS,Django,GCP",0.0,1,0
C30113,J001,3.5,Diploma,"Azure,Django,HTML,CSS,Go",5.0,3,1
C30114,J002,7.0,B.Sc,"Node.js,Python,Kotlin,SQL,Django,Swift",5.0,4,1
C30115,J001,3.8,B.Tech,"Kubernetes,C++,Docker,SQL,Python,AWS,Azure",5.0,2,0
C30116,J004,3.4,B.Tech,"Kubernetes,HTML,React,SQL,Go",3.0,6,0
C30117,J004,1.3,B.Sc,"HTML,Java,Azure,CSS,AWS",4.0,2,1
C30118,J004,0.0,M.Sc,"GCP,Kotlin,React,SQL,Java,Flask",4.0,2,1
C30119,J001,2.9,PhD,"Kotlin,Go,CSS,Python,AWS,SQL",4.0,6,1
C30120,J004,5.1,M.Sc,"HTML,SQL,Python,Angular,React",3.0,1,0
C30121,J002,2.4,M.Tech,"Azure,CSS,Kubernetes,Docker",3.0,6,1
C30122,J003,3.8,M.Tech,"Go,GCP,SQL,JavaScript,Kotlin,HTML,Node.js",0.0,1,1
C30123,J002,5.9,High School,"Docker,JavaScript,HTML,Kubernetes",1.0,2,0
C30124,J004,5.8,High School,"Python,Azure,React,Swift",3.0,4,1
C30125,J004,3.9,M.Tech,"Django,SQL,Kubernetes",5.0,4,1
C30126,J001,3.3,M.Sc,"Go,React,Azure,Kubernetes,Flask,Kotlin",4.0,5,0
C30127,J001,0.0,M.Sc,"JavaScript,Django,Swift,Java,React,HTML,Angular",5.0,3,1
C30128,J004,1.7,M.Tech,"Node.js,Java,Flask,GCP,AWS,React",1.0,6,1
C30129,J004,2.4,High School,"Kubernetes,JavaScript,Kotlin,Java,Node.js,Flask",4.0,3,1
C30130,J001,1.3,M.Sc,"Django,Angular,GCP,CSS,Node.js,JavaScript",0.0,1,1
C30131,J002,3.5,M.Tech,"CSS,AWS,Swift,Angular,Flask,HTML",3.0,3,1
C30132,J001,6.8,B.Sc,"Flask,HTML,Java",0.0,4,0
C30133,J001,6.0,High School,"Django,CSS,Go,Azure",4.0,4,0
C30134,J004,3.5,PhD,"Python,Angular,HTML,Swift,Django,Docker",3.0,2,0
C30135,J004,4.6,M.Sc,"Node.js,Kubernetes,Swift,Flask,Docker",4.0,4,1
C30136,J001,1.5,M.Tech,"Swift,Python,Node.js,SQL,Kotlin,Flask",0.0,4,1
C30137,J002,5.9,B.Tech,"HTML,AWS,SQL,Flask,Django,Node.js",0.0,3,0
C30138,J003,0.0,High School,"Azure,Kotlin,React,Python,AWS,Docker,GCP",4.0,3,0
C30139,J003,4.8,M.Tech,"C++,AWS,Flask,Kubernetes,Go",4.0,3,0
C30140,J004,4.0,M.Sc,"Azure,Node.js,HTML",4.0,1,1
C30141,J004,1.5,High School,"C++,CSS,GCP,JavaScript",5.0,4,0
C30142,J003,2.6,M.Sc,"Node.js,Python,Flask,Swift,CSS,SQL",0.0,5,0
C30143,J003,0.7,High School,"Django,Angular,GCP,HTML,Kotlin,Python,Docker",2.0,6,0
C30144,J002,0.8,B.Sc,"C++,GCP,CSS,Java",0.0,2,1
C30145,J001,0.0,High School,"SQL,HTML,AWS",4.0,1,0
C30146,J001,4.5,High School,"Java,Docker,AWS",0.0,6,0
C30147,J004,5.4,M.Sc,"Django,Kotlin,React,HTML,Angular,Azure",0.0,1,1
C30148,J003,0.0,PhD,"SQL,C++,Flask",2.0,6,0
C30149,J004,6.7,B.Sc,"JavaScript,Angular,CSS",3.0,5,0
C30150,J003,3.0,High School,"Python,C++,SQL,AWS",2.0,2,0
C30151,J002,3.6,B.Tech,"Python,JavaScript,SQL",0.0,2,0
C30152,J002,0.1,M.Sc,"Kotlin,React,CSS,JavaScript,Django,Node.js",2.0,6,0
C30153,J004,5.6,M.Sc,"C++,Flask,Azure,Node.js",3.0,4,1
C30154,J002,3.4,B.Sc,"SQL,Node.js,Go,React,CSS",4.0,6,1
C30155,J001,5.3,High School,"HTML,Docker,Kubernetes,Node.js",0.0,2,1
C30156,J001,5.4,B.Tech,"Kotlin,Azure,AWS,Kubernetes",5.0,2,0
C30157,J004,5.7,B.Sc,"Kubernetes,HTML,Django,Swift",5.0,4,1
C30158,J001,1.7,M.Tech,"Kubernetes,Flask,Docker",2.0,6,0
C30159,J003,2.6,Diploma,"Java,Swift,Kotlin,React,C++,Go,Node.js",5.0,3,0
C30160,J003,1.8,M.Tech,"SQL,JavaScript,Kotlin,Node.js,Docker,C++",5.0,6,0
C30161,J004,4.8,High School,"JavaScript,Angular,Java,Kotlin,Go",0.0,2,1
C30162,J001,3.7,M.Sc,"CSS,Kotlin,Docker,Go",4.0,2,0
C30163,J002,5.1,M.Tech,"React,CSS,Python",4.0,6,0
C30164,J001,5.2,B.Sc,"Python,Docker,Swift",0.0,4,0
C30165,J003,0.0,High School,"AWS,React,HTML,Python",2.0,1,0
C30166,J004,5.7,High School,"Python,C++,JavaScript",0.0,4,0
C30167,J004,4.9,Diploma,"Python,SQL,GCP",5.0,2,0
C30168,J003,2.3,M.Sc,"Angular,Flask,Swift",5.0,5,1
C30169,J004,3.7,B.Sc,"Azure,JavaScript,HTML,React,Swift",5.0,1,1
C30170,J002,2.8,M.Tech,"Kubernetes,Flask,React,Kotlin",0.0,2,0
C30171,J004,4.2,M.Sc,"Swift,AWS,C++,Python,Angular,CSS,Flask",3.0,3,1
C30172,J001,2.3,M.Tech,"SQL,Java,JavaScript,Django,Node.js,HTML",3.0,5,0
C30173,J003,4.0,B.Sc,"Flask,JavaScript,Python,C++,Swift",0.0,3,1
C30174,J003,3.1,M.Tech,"C++,HTML,Swift,Django,Kotlin",0.0,2,0
C30175,J002,2.1,Diploma,"Docker,C++,CSS",5.0,5,1
C30176,J002,3.4,B.Sc,"SQL,Docker,Swift,Angular",4.0,5,1
C30177,J001,8.4,High School,"Docker,Swift,Java,HTML,Kubernetes,Python",2.0,6,1
C30178,J004,1.6,B.Sc,"C++,Java,Angular,SQL,JavaScript,Azure",5.0,1,1
C30179,J001,2.5,M.Tech,"Angular,Django,Python",5.0,3,1
C30180,J002,1.7,M.Sc,"React,Azure,HTML,Docker,Kubernetes,Python",5.0,5,0
C30181,J004,1.9,PhD,"React,JavaScript,HTML,GCP,CSS,Java",3.0,6,1
C30182,J002,4.6,B.Sc,"AWS,JavaScript,C++,Angular,Azure",0.0,5,0
C30183,J003,4.4,M.Tech,"SQL,React,Angular,Node.js,Docker",0.0,3,0
C30184,J004,3.0,M.Sc,"Django,Swift,Go,Flask,Kubernetes,Docker,React",2.0,2,1
C30185,J003,5.1,M.Sc,"Docker,HTML,C++,Node.js,SQL",1.0,1,0
C30186,J004,4.6,PhD,"Kubernetes,GCP,Flask",3.0,5,1
C30187,J001,2.7,Diploma,"Flask,AWS,GCP,Django,Java,Kotlin,Python",2.0,3,0
C30188,J004,0.0,Diploma,"Django,GCP,Java,Docker,Go,CSS",1.0,5,0
C30189,J004,4.7,PhD,"Node.js,Java,HTML,Go",2.0,4,0
C30190,J001,3.3,High School,"C++,JavaScript,Angular,HTML",5.0,1,1
C30191,J002,3.0,Diploma,"React,HTML,Swift,Java,GCP,CSS",0.0,5,1
C30192,J002,2.1,B.Sc,"Kubernetes,Java,GCP,Angular,JavaScript,Kotlin",0.0,1,0
C30193,J003,4.5,PhD,"Python,Kubernetes,Java,Kotlin",2.0,1,1
C30194,J002,3.7,High School,"Node.js,Kotlin,SQL,Java,HTML,AWS,Kubernetes",4.0,3,1
C30195,J002,2.5,B.Tech,"Angular,Node.js,Swift,C++,Kubernetes,CSS",1.0,2,1
C30196,J002,0.5,B.Tech,"Django,CSS,Node.js,Flask,Swift,AWS,Python",5.0,5,1
C30197,J002,5.1,B.Sc,"Kotlin,AWS,Swift,React,Go,Flask,JavaScript",1.0,1,1
C30198,J001,4.2,M.Sc,"Go,Flask,Kubernetes,HTML",3.0,3,1
C30199,J004,3.5,M.Sc,"Kubernetes,Docker,Java,Node.js,C++,Angular",3.0,3,0
C30200,J003,0.0,B.Tech,"Python,AWS,Go,CSS",1.0,5,1
C30201,J001,2.9,M.Sc,"CSS,Python,GCP",4.0,4,1
C30202,J004,2.5,B.Tech,"Docker,Kubernetes,SQL",0.0,3,0
C30203,J003,1.8,High School,"React,Kotlin,Kubernetes,Python",5.0,2,0
C30204,J003,4.5,B.Sc,"Kubernetes,Docker,Java,GCP",0.0,1,0
C30205,J004,4.4,Diploma,"Flask,React,Kubernetes,Python,AWS,C++,Node.js",3.0,5,0
C30206,J004,3.9,B.Sc,"Node.js,C++,Flask,Python",1.0,6,1
C30207,J003,5.1,M.Tech,"Kubernetes,Azure,Angular,Django,SQL",2.0,4,1
C30208,J003,1.0,B.Tech,"React,Kotlin,Azure,Node.js,Java",4.0,1,0
C30209,J001,2.1,High School,"React,HTML,Node.js,Azure,Python",5.0,6,1
C30210,J002,3.1,B.Tech,"GCP,JavaScript,Swift,Angular,Docker,Java,AWS",1.0,3,1
C30211,J004,1.8,High School,"Node.js,Django,Swift,AWS,Angular,React,CSS",4.0,6,0
C30212,J003,4.5,B.Tech,"Angular,Go,Swift,C++,Kotlin",4.0,1,1
C30213,J002,2.0,PhD,"JavaScript,C++,Azure,Python,Docker",5.0,6,1
C30214,J001,5.6,B.Sc,"GCP,Angular,Django,Node.js",3.0,4,1
C30215,J003,1.1,M.Tech,"Go,Node.js,Java,Angular,HTML",1.0,6,0
C30216,J003,7.3,High School,"Python,Django,HTML,Node.js",1.0,3,1
C30217,J002,7.1,B.Tech,"React,Flask,Go,AWS",0.0,2,0
C30218,J001,2.8,B.Sc,"GCP,Python,Java,Swift,HTML,Kotlin",1.0,3,0
C30219,J004,5.3,PhD,"Flask,CSS,Kotlin,C++",1.0,2,1
C30220,J002,2.2,B.Sc,"GCP,SQL,Kotlin",1.0,5,0
C30221,J002,5.0,B.Sc,"Flask,C++,Angular,Kotlin,JavaScript,CSS",2.0,5,1
C30222,J002,2.6,M.Tech,"Swift,AWS,Angular,C++,SQL,JavaScript,Python",0.0,3,0
C30223,J004,0.4,M.Sc,"Angular,JavaScript,AWS,CSS,React,HTML",1.0,5,1
C30224,J001,0.0,M.Sc,"Java,SQL,C++",3.0,5,0
C30225,J004,2.5,PhD,"Node.js,Azure,React,Go",1.0,3,1
C30226,J003,3.6,High School,"Flask,SQL,Python,C++,Docker,Kubernetes",4.0,1,0
C30227,J002,5.7,Diploma,"Docker,Go,Java,Kotlin,JavaScript",4.0,6,1
C30228,J002,3.1,High School,"GCP,Swift,Django,Go,C++,HTML",0.0,5,0
C30229,J003,5.0,M.Tech,"Node.js,Swift,C++,React,Docker,Azure,JavaScript",0.0,6,0
C30230,J001,2.1,PhD,"Kubernetes,CSS,Azure",3.0,5,1
C30231,J003,2.3,M.Sc,"Docker,Django,Swift,React",4.0,4,0
C30232,J004,5.1,Diploma,"CSS,Go,Docker,Kotlin,Angular,AWS,Django",5.0,1,1
C30233,J001,0.0,Diploma,"JavaScript,Azure,Kotlin",2.0,3,1
C30234,J002,3.0,B.Tech,"GCP,SQL,Go",4.0,4,1
C30235,J004,2.2,Diploma,"Python,Angular,React,C++,Go,CSS",3.0,1,1
C30236,J004,5.7,B.Tech,"C++,Flask,Java",5.0,6,1
C30237,J004,1.9,B.Sc,"Django,Go,GCP,React,Kotlin",1.0,4,1
C30238,J002,4.0,Diploma,"Docker,Kotlin,Java,CSS,React,C++",3.0,2,0
C30239,J003,4.8,High School,"Node.js,GCP,Azure,CSS",5.0,4,0
C30240,J003,0.0,B.Sc,"Azure,React,Java,CSS,Kotlin,HTML,SQL",4.0,2,0
C30241,J003,2.7,Diploma,"Go,Azure,Flask,SQL,Kotlin,React,Java",1.0,3,1
C30242,J003,2.1,B.Tech,"Flask,Swift,Java",5.0,4,1
C30243,J002,4.9,M.Sc,"HTML,JavaScript,SQL",1.0,4,1
C30244,J002,4.4,B.Sc,"Angular,Docker,Node.js",4.0,1,1
C30245,J003,2.5,High School,"Swift,CSS,SQL,Kotlin,C++",5.0,4,1
C30246,J004,0.9,High School,"SQL,Azure,React,Kotlin,HTML,JavaScript,Node.js",3.0,3,0
C30247,J002,5.1,Diploma,"SQL,CSS,Go",1.0,4,0
C30248,J002,2.9,M.Sc,"Flask,Angular,AWS",4.0,5,0
C30249,J002,0.0,B.Tech,"JavaScript,Kubernetes,Swift,GCP,SQL",3.0,3,1
C30250,J003,0.0,B.Sc,"Docker,GCP,C++,React,Go",4.0,4,0
C30251,J001,3.9,B.Tech,"Azure,React,JavaScript,Kubernetes,CSS,Docker,Java",1.0,5,1
C30252,J003,0.4,M.Sc,"Kubernetes,Go,Java,Docker,CSS",3.0,2,1
C30253,J004,6.7,High School,"SQL,Azure,Swift,Python,CSS,AWS,HTML",2.0,3,0
C30254,J002,1.1,B.Tech,"Azure,Swift,GCP",2.0,1,0
C30255,J003,3.0,PhD,"Swift,SQL,Azure",5.0,5,0
C30256,J002,3.3,B.Sc,"Azure,Swift,JavaScript,C++,AWS,Python,Flask",4.0,1,0
C30257,J004,1.5,M.Tech,"Swift,Node.js,CSS",1.0,4,1
C30258,J004,0.0,B.Tech,"Java,CSS,C++,Angular",2.0,4,0
C30259,J001,3.4,B.Sc,"Swift,Node.js,GCP,C++,Go,React",3.0,1,0
C30260,J001,1.5,B.Sc,"Go,Swift,AWS,JavaScript,SQL,CSS,Kotlin",4.0,4,1
C30261,J002,3.2,High School,"SQL,Python,JavaScript,Java",4.0,4,1
C30262,J004,2.8,M.Tech,"Java,Django,Flask,Swift",4.0,2,1
C30263,J003,3.5,High School,"C++,Python,AWS,Kotlin",0.0,1,1
C30264,J004,6.1,High School,"Go,React,Django,Swift,Flask,Node.js,GCP",5.0,4,1
C30265,J003,1.9,High School,"C++,Angular,CSS,SQL,AWS",2.0,4,0
C30266,J001,2.1,PhD,"CSS,HTML,Kotlin",1.0,4,0
C30267,J003,0.0,PhD,"Flask,GCP,Django,SQL",2.0,2,1
C30268,J004,2.6,High School,"Azure,Kubernetes,Java,GCP",4.0,1,0
C30269,J003,3.8,B.Tech,"Java,Docker,Go,Flask,Django",1.0,1,1
C30270,J004,2.0,High School,"Swift,Kubernetes,React",3.0,4,1
C30271,J002,3.8,B.Sc,"CSS,AWS,Python,Kotlin,Django,HTML",5.0,5,0
C30272,J004,2.6,B.Sc,"Angular,Django,CSS",4.0,3,0
C30273,J002,0.4,M.Sc,"C++,Node.js,Swift,Python,Azure,Angular",0.0,1,0
C30274,J004,3.6,M.Sc,"C++,Kubernetes,Angular,Python,AWS,Java,Docker",4.0,5,1
C30275,J001,2.6,PhD,"Docker,GCP,Kubernetes,Django,Go,React,Flask",5.0,1,0
C30276,J001,3.2,B.Sc,"Angular,Flask,Azure,Kubernetes",5.0,6,0
C30277,J004,1.9,Diploma,"Django,Swift,Node.js,Go,GCP,JavaScript",0.0,1,1
C30278,J004,1.7,B.Sc,"Angular,React,Kubernetes,Flask,SQL,GCP",0.0,6,0
C30279,J004,3.3,M.Sc,"Angular,Java,CSS,Kubernetes,JavaScript,AWS,Django",5.0,5,1
C30280,J003,2.5,PhD,"CSS,Python,HTML,AWS,Flask",2.0,2,1
